Unnamed: 0,username,content,date,likes,retweets,replies,language,topic
8102,ModernExpressEN,"On Aug 17, #Nanjing Jiangbei New Area Investment Environment UK Promotion Conference was held in London. Jiangbei New Area signed a cooperation agreement with Ineos Acetyl Group, promoting the strategic cooperation between the two sides in advanced technology and other projects.",Nov 16,0,0,0,en,0
8103,ModernExpressEN,11月14日至15日，2023兩岸企業家峯會年會在南京舉辦。在蘇臺商楊雅雯表示，南京給我的感覺像臺北一樣親切。#雙向奔赴共築夢 #聚焦2023兩岸企業家峯會年會,Nov 16,0,0,0,zh,0
8104,ModernExpressEN,11月14日至15日，2023兩岸企業家峯會年會在南京舉辦。杭州網娘電子商務股份有限公司董事長朱苗表示，與臺商交流十分親切，一家人融在一起沒有陌生感。#雙向奔赴共築夢 #聚焦2023兩岸企業家峯會年會,Nov 16,0,0,0,zh,0
8105,ModernExpressEN,11月14日至15日，2023兩岸企業家峯會年會在南京舉辦。90後創業臺青徐韜表示，臺灣人在大陸不是外人，兩岸同胞是一家人。#雙向奔赴共築夢 #聚焦2023兩岸企業家峯會年會,Nov 16,0,0,0,zh,0
8106,ModernExpressEN,11月14日至15日，2023兩岸企業家峯會年會在南京舉辦。新漢智能北京總經理林明浩表示，兩岸產業各有優勢，臺企應抓住合作最好契機。#雙向奔赴共築夢 #聚焦2023兩岸企業家峯會年會,Nov 16,0,0,0,zh,0
8107,ModernExpressEN,11月14日至15日，2023兩岸企業家峯會年會在南京舉辦。兩岸企業家峯會臺灣方面祕書長尹啓銘呼籲臺灣IT產業融入兩岸創新體系。#雙向奔赴共築夢 #聚焦2023兩岸企業家峯會年會,Nov 15,0,0,0,zh,0
8108,ModernExpressEN,11月14日至15日，2023兩岸企業家峯會年會在南京舉辦。兩岸企業家峯會臺灣方面副理事長陳瑞隆：兩岸信息產業合作是典範，點贊大陸通信技術名列前茅。#雙向奔赴共築夢 #聚焦2023兩岸企業家峯會年會,Nov 15,0,0,0,zh,0
8109,ModernExpressEN,"Jiangbei New Area in Nanjing: where time meets progress https://youtu.be/koIfc3hpP54?si=G0fjtNkcef-jkT4X… 来自 
@YouTube",Nov 15,0,0,0,en,0
8110,ModernExpressEN,11月14日至15日，2023兩岸企業家峯會年會在南京舉辦。全國臺灣同胞投資企業聯誼會會長李政宏表示，只有兩岸好，臺商才會更好。#雙向奔赴共築夢 #聚焦2023兩岸企業家峯會年會,Nov 15,0,0,0,zh,0
8111,ModernExpressEN,11月14日至15日，2023兩岸企業家峯會年會在南京舉辦。佳好集團董事長吳家瑩表示，兩岸經貿往來從不足1000億到超3000億美元，這不就是紅利嗎？#雙向奔赴共築夢 #聚焦2023兩岸企業家峯會年會,Nov 15,1,0,0,zh,0
8112,ModernExpressEN,11月14日至15日，2023兩岸企業家峯會年會在南京舉辦。旺旺集團駐北京首席代表林天良表示，大陸依舊是臺商投資首選，供應鏈融合發展很重要。#雙向奔赴共築夢 #聚焦2023兩岸企業家峯會年會,Nov 15,0,0,0,zh,0
8113,MOFCOM_China,"To implement the consensus of the two presidents’ meeting in San Francisco, Minister of Commerce Wang Wentao and the US Commerce Secretary Raimondo held the first ministerial meeting under the communication mechanism between the two commerce ministries",Nov 17,3,1,2,en,1
8114,MOFCOM_China,jointly push for substantive progress in the China-US Commercial Match-making Program (CMP) and set up new CMP offices; and jointly establish a mechanism for China-US intergovernmental dialogue on standards and conformity assessment.,Nov 17,0,0,2,en,0
8115,MOFCOM_China,"In their exchanges, they also agreed for the experts from China and the US to engage in technical discussion on stepping up the protection of trade secrets and confidential business information in the administrative approval process in January 2024.",Nov 17,0,0,2,en,0
8116,MOFCOM_China,"On November 14th, Minister of Commerce Wang Wentao met with Minister for Trade and Tourism of Australia Don Farrell in San Francisco, the United States. The two sides had an exchange on China-Australia commercial ties and trade and economic issues of respective concerns.",Nov 16,3,0,1,en,1
8117,MOFCOM_China,"On November 14th, Minister of Commerce Wang Wentao met with Minister of Trade, Industry and Energy of the Republic of Korea Bang Moon Kyu in San Francisco, the United States.",Nov 16,3,0,1,en,1
8118,MOFCOM_China,"The two sides exchanged views on such topics as deepening bilateral trade and investment cooperation, upholding the stability of industrial and supply chains and strengthening regional and multilateral trade and economic collaboration.",Nov 16,2,0,0,en,1
8119,MOFCOM_China,"On November 14th, Minister of Commerce Wang Wentao met with Minister of Economy, Trade and Industry of Japan Nishimura Yasutoshi in San Francisco, the United States.",Nov 16,6,3,1,en,1
8120,MOFCOM_China,The two sides agreed to establish a dialogue mechanism for export control and a working group on improving business environment between the two countries in furtherance of bilateral trade and investment cooperation.,Nov 16,0,1,1,en,0
8121,MOFCOM_China,"They also exchanged views on such topics as Japan’s export controls on semiconductor manufacturing equipment, upholding the stability of supply and industrial chains, China’s bid to join the CPTPP, and supporting accession of new members to RCEP.",Nov 16,0,1,0,en,0
8122,MOFCOM_China,"China’s economy kept improving in October.
In the past ten months of 2023, China’s total retail sales of consumer goods stood at RMB38.5 trillion, up by 6.9% year-on-year. China’s online retail sales reached RMB12.3 trillion, up by 11.2% year-on-year.",Nov 16,1,0,0,en,0
8123,MOFCOM_China,Chinese President Xi Jinping met with U.S. President Joe Biden at the Filoli estate in San Francisco on Wednesday.,Nov 15,4,0,2,en,1
8124,MOFCOM_China,"He added that being at the helm of China-U.S. relations, he and Biden shoulder heavy responsibilities for the two peoples, the world and history.",Nov 15,1,0,1,en,1
8125,MOFCOM_China,Xi said he looks forward to having an in-depth exchange of views and reaching new understandings with Biden on strategic and overarching issues critical to the direction of China-U.S. relations and major issues affecting world peace and development.,Nov 15,2,0,0,en,1
8126,MOFCOM_China,"Xi said, expressing his firm belief in a promising future of the bilateral relationship.",Nov 15,0,0,1,en,1
8127,MOFCOM_China,"The 6th China International Import Expo (CIIE) concluded on November 10th. The Expo saw a total of $78.41 billion worth of tentative deals reached for one-year purchases of goods and services, setting a record high.",Nov 10,1,1,2,en,0
8128,MOFCOM_China,The figure represented an increase of 6.7 percent from that of last year.,Nov 10,1,0,2,en,0
8129,MOFCOM_China,A glimpse of the 6th CIIE.,Nov 8,3,0,0,en,0
8130,MOFCOM_China,"The sixth China International Import Expo, which opened on Sunday, has proven to be a premier platform for medical companies around the world to showcase their latest cutting-edge products as illustrated by a slew of exhibits making their global or regional debut.",Nov 7,2,0,2,en,0
8131,MOFCOM_China,"The medical product pavilion experiences high visitor traffic and is one of the most bustling areas at the expo, attracting medical experts, industry buyers and other stakeholders in the healthcare ecosystem to explore new solutions to help local patients meet their medical needs",Nov 7,1,0,0,en,0
8132,MOFCOM_China,"The 6th CIIE Plays the ""Concerto"" of Win-Win Cooperation. (2/2)",Nov 7,2,0,1,en,1
8133,MOFCOM_China,"The 6th CIIE Plays the ""Concerto"" of Win-Win Cooperation. (1/2)",Nov 7,3,0,0,en,1
8134,MOFCOM_China,"From January to September, 2023, China’s outbound direct investment (ODI) kept growing, with non-financial ODI reaching USD96.0 billion, up 11.8% y-o-y. Specifically, Chinese companies’ non-financial ODI in Belt and Road countries amounted to USD23.5 billion, up 20.3% y-o-y.",Nov 7,1,3,0,en,0
8135,MOFCOM_China,"The sixth China International Import Expo will be held in Shanghai from November 5 to 10. This year, the CIIE is expected to gather participants from 154 countries, regions and international organizations. 3,486 exhibitors and 408,000 buyers have signed up for the Expo.",Nov 3,4,1,4,en,0
8136,MOFCOM_China,"The scale of the 134th Canton Fair (Phase Ⅲ) has hit a record high. Covering a total area of 515,000 square meters with more than 24,000 booths, the fair has attracted over 11,000 exhibitors and presented around 990,000 exhibits online.",Nov 2,0,0,3,en,0
8137,MOFCOM_China,Highlights of the 2nd Phase of the 134th Canton Fair,Oct 30,2,2,3,en,0
8138,MOFCOM_China,"From January to September 2023, China’ s total retail sales of consumer goods stood at RMB34.2 trillion, growing 6.8% year-on -year. China’s online retail sales amounted to RMB10.8 trillion with an increase of 11.6% year-on-year.",Oct 26,2,2,5,en,0
8139,MOFCOM_China,Warmly celebrate the 74th anniversary of the founding of the People’s Republic of China.,Sep 30,10,0,3,en,0
8140,MOFCOM_China,Happy Mid-Autumn Festival!,Sep 28,13,0,0,en,0
8141,MOFCOM_China,"In recent years, China-ASEAN trade and economic cooperation has been taken to a higher level with fruitful outcomes.
Thanks to the dividends released by RCEP, steady progress has been made in the building of China-ASEAN Free Trade Area.",Sep 5,4,0,7,en,0
8142,mundo_china,Saiu a entrevista completa do presidente Lula para a CMG! Você pode conferir a entrevista neste link:,Apr 16,161,64,3,pt,1
8143,mundo_china,"Relaxe no momento Zen no Parque Badachu de Pequim, onde as árvores ginkgo exalam um brilho dourado encantador.",13h,4,2,0,pt,1
8144,mundo_china,"O Templo Houtu, no condado de Wanrong, província de Shanxi, no norte da China, costumava ser um local de culto para nove imperadores na história chinesa, simbolizando a antiga tradição de adoração aos ancestrais na cultura chinesa.",14h,4,0,0,pt,1
8145,mundo_china,"Camadas de cores se espalham pelo Parque Florestal Nacional de Liping, oferecendo um refúgio maravilhoso na província de Shaanxi, no noroeste da China.",15h,2,0,0,pt,1
8146,mundo_china,"O investimento direto não financeiro de saída da China (ODI) aumentou 17,3% A/A, para 736,2 mil milhões de yuans nos primeiros 10 meses de 2023.

Em dólares, o ODEI situou-se em 104,74 mil milhões de dólares durante o período, um aumento de 11% em relação ao ano anterior.",16h,2,1,0,pt,1
8147,mundo_china,"A 7ª Exposição Internacional da Rota da Seda começou quinta-feira em Xi'an, Shaanxi, com 6 áreas de exposição cobrindo 72.000 m². Um total de 145 projetos com investimento de cerca de US$ 38,65 bilhões foram selecionados para inclusão na lista de projetos do evento este ano.",17h,2,0,0,pt,1
8148,mundo_china,"Um total de 41 contêineres com suprimentos de socorro doados pela China chegaram na quinta-feira à província afegã de Herat, incluindo alimentos, tendas, camas dobráveis e jaquetas, para ajudar os moradores afetados pelo terremoto a sobreviver ao inverno rigoroso.",18h,13,4,0,pt,1
8149,mundo_china,"Os restos mortais de 25 soldados chineses mortos na Guerra da Coreia (1950-53) regressarão à China no dia 23 de novembro vindos da Coreia do Sul, o que marcará o 10º repatriamento desde 2014.",19h,2,0,0,pt,1
8150,mundo_china,"Os corações dos agricultores aquecem a cada colheita quando uma abundante colheita de caquis saúda os dias de inverno no condado de Zhouqu, província de Gansu, no noroeste da China.",20h,1,0,0,pt,1
8151,mundo_china,"O Large High Altitude Air Shower Observatory (LHAASO) da China, um observatório de raios cósmicos de alta altitude, divulgou o espectro de energia preciso para a radiação de raios gama de maior energia da explosão de raios gama (GRB) mais brilhante observada até o momento.",21h,4,0,0,pt,1
8152,mundo_china,"Uma equipe chinesa desenvolveu um sistema sensorial robótico altamente sensível para reconhecimento de texturas. O sistema com a sensibilidade dos dedos humanos pode identificar 20 tipos de têxteis com uma precisão média de 98,9%, ajudando a melhorar a perceptibilidade dos robôs.",22h,4,0,0,pt,1
8153,mundo_china,"O presidente chinês, Xi Jinping, participou de um jantar de boas-vindas no dia 15 de novembro em São Francisco, Califórnia. Antes do jantar, o governador da Califórnia, Gavin Newsom, presenteou-o com uma camisa do time da NBA, o Golden State Warriors.",23h,2,0,0,pt,1
8154,mundo_china,"Navegue ao longo do rio Haihe e encante-se com a vista noturna da cidade de Tianjin, no norte da China.",Nov 16,0,0,0,pt,1
8155,mundo_china,"Tenha uma visão panorâmica da seção Laoniuwan do Rio Amarelo, onde o segundo maior rio da China “aperta a mão” da Grande Muralha.",Nov 16,2,1,0,pt,1
8156,mundo_china,"A primeira neve de Yantai neste inverno coroou delicadamente as maçãs rosadas nos galhos com chapéus de neve, transformando todo o pomar em um pitoresco cenário nevado.",Nov 16,2,0,0,pt,1
8157,mundo_china,"O presidente chinês, Xi Jinping, despediu-se do presidente dos EUA, Joe Biden, após a cúpula no Filoli Estate, em São Francisco, nos Estados Unidos, na quarta-feira.",Nov 16,8,2,0,pt,1
8158,mundo_china,"A China lançou com sucesso na quinta-feira um foguete Longa Marcha-2C a partir do Centro de Lançamento de Satélites de Jiuquan, colocando em órbita o satélite chinês de monitoramento da cor do oceano de nova geração HY-3 01.",Nov 16,4,1,0,pt,1
8159,mundo_china,"O Sistema de Navegação por Satélite (BDS) BeiDou da China foi reconhecido como sendo de padrão exigido pela Organização de Aviação Civil Internacional (ICAO), tornando-o um sistema de navegação universalmente aceito para a aviação civil global.",Nov 16,3,0,0,pt,1
8160,mundo_china,"Xi Jinping e Joe Biden, tiveram na quarta-feira uma troca franca e profunda de pontos de vista sobre questões estratégicas e abrangentes, críticas para a direção das relações China-EUA e sobre questões importantes que afetam a paz e o desenvolvimento mundiais.",Nov 16,1,0,0,pt,1
8161,mundo_china,"A usina nuclear mais ao norte da China, a Usina Nuclear de Xudapu, em Liaoning, nordeste da China, iniciou a construção da ilha nuclear de sua unidade número 1 na quarta-feira.",Nov 16,0,0,0,pt,1
8162,muyi_dima,"عشية مؤتمر الأمم المتحدة للمناخ COP28#، تم افتتاح محطة #الظفرة للطاقة الشمسية بقدرة 2 جيجاوات في #أبوظبي.
تم تطوير المشروع من قبل شركة الطاقة الإماراتية ""طاقة"" بالشراكة مع ""مصدر"" وشركة EDF Renewables الفرنسية وشركة JinkoPower الصينية.
ستعمل محطة الطاقة الشمسية على توفير…",·,2,0,0,ar,0
8163,muyi_dima,#الكونغ_فو في #الصين,23h,7,0,1,ar,0
8164,muyi_dima,"مهم بعد قطع الاتصالات لأكثر من عام، اتفق الجانبين الصيني والأمريكي على استئناف الاتصالات رفيعة المستوى بين الجيشين على أساس المساواة والاحترام
وكذلك استئناف اجتماعات العمل بين وزارتي الدفاع الصينية والأمريكية، 
واجتماعات آلية التشاور الأمريكي الصيني حيال الأمن العسكري في…",·,2,1,1,ar,0
8165,muyi_dima,"أشاد الرئيس الأمريكي #جو_بايدن بسيارة الرئيس الصيني #شي_جين_بينغ، حيث قال:""إنها سيارة جميلة"". وأجاب الرئيس شي:"" إنها سيارة ""#هونغشي"" الصينية. #الصين #الولايات_المتحدة ",Nov 17,19,3,0,ar,0
8166,muyi_dima,"هل تعرف ما هو تحت القطار عندما تستقل القطار؟ 
لا تنسى ركوب أول الخط التجاري المعلق الصيني إذا زرت مدينة #ووهان وسط #الصين..",Nov 16,13,2,0,ar,0
8167,muyi_dima,"مهم تترأس #الصين  الاجتماع ويتبنى مجلس الأمن أول قرار حول الحرب على #غزة 
تبنى مجلس الأمن الدولي يوم الأربعاء القرار 2712 الذي يدعو إلى هدن إنسانية وممرات عاجلة وممتدة في جميع أنحاء قطاع #غزة ""لعدد كاف من الأيام"" لتمكين الوصول الكامل والعاجل والآمن ودون عوائق للمساعدات…",Nov 16,17,3,1,ar,0
8168,muyi_dima,#الصين  تتسلم الرئاسة الدورية لـ #مجلس_الأمن الدولى لشهر نوفمبر، نتطلع إلى لعب الصين دورتها الإيجابية لحل الصراع الفلسطيني الإسرائيلي في هذا الشهر!,Nov 16,5,0,1,ar,0
8169,muyi_dima,"في 16 أكتوبر، فشل مشروع قرار صاغته #روسيا في الحصول على ما يكفي من الأصوات لصالحه.
في 18 أكتوبر، استخدمت #الولايات_المتحدة حق النقض (الفيتو) ضد مشروع قرار برازيلي. 
في 25 أكتوبر، استخدمت #روسيا و #الصين حق النقض (الفيتو) ضد مشروع قرار صاغته #الولايات_المتحدة. وفي اليوم نفسه، فشل…",Nov 16,2,2,0,ar,0
8170,muyi_dima,This “black comedy” cartoon is truly creepy.,Nov 14,230,77,120,en,0
8171,muyi_dima,"استقبل الرئيس الصيني #شي_جين_بينغ  في مطار سان فرانسيسكو الدولي العديد من كبار المسؤولين الأمريكيين منهم حاكم ولاية كاليفورنيا غافين نيوسوم ووزيرة الخزانة الأمريكية جانيت يلين...
#الصين  #الولايات_المتحدة ",Nov 15,8,1,0,ar,0
8172,muyi_dima,"وصل الرئيس الصيني #شي_جين_بينغ يوم الثلاثاء إلى سان فرانسيسكو #الولايات_المتحدة لإجراء محادثات مع #بايدن وحضور اجتماع #الأبيك..
#الصين ",Nov 15,10,0,1,ar,0
8173,muyi_dima,"مصعد مؤدي إلى قمة الجبل في مقاطعة #تشجيانغ شرقي #الصين..
لا داعي للتسلق، يمكن للسواح الوصول إلى قمة الجبل
تعتقد أن التكنولوجيا تسهل حياتنا أو تفقدنا متعة الحياة؟",Nov 14,23,1,1,ar,0
8174,muyi_dima,"شكرا على دعوة من الشبكة العربية للصحافة العلمية.. يشرفني أن أشارك في الندوة كضيف التي ستقام الساعة الـ ٨ مساء بتوقيت مكة المكرمة يوم السبت هذا الأسبوع، وتحت العنوان ""المسؤولية المجتمعية للصحفي في تغطية #قضايا_المناخ""...
للحضور والمشاركة عبر الرابط !
سجل الآن:…",Nov 14,5,0,0,ar,0
8175,muyi_dima,من يملك أكبر احتياطيات من الذهب؟ احتياطي #الصين من الذهب لا يمثل سوى ربع احتياطيات #الولايات_المتحدة.,Nov 14,7,0,0,ar,0
8176,muyi_dima,"للشهر الـ12 على التوالي.. #الصين ترفع احتياطياتها من الذهب
وحتى نهاية أكتوبر من هذا العام، قد تجاوز إجمالي احتياطي الذهب الصيني 70 مليون أوقية.",Nov 14,6,0,0,ar,0
8177,muyi_dima,"خط السكك الحديدية الخفيف في #تشونغتشينغ جنوب غربي #الصين..
يبدو أنه قطار ملاهي",Nov 13,17,2,0,ar,0
8178,muyi_dima,زار الرئيس الإيراني إبراهيم رئيسي #السعودية والتقى بولي العهد. هذا هو أول اجتماع على أعلى مستوى بين البلدين منذ استئناف العلاقات الدبلوماسية بوساطة #بكين، إنه علامة فارقة.  #إيران #الصين,Nov 13,7,1,1,ar,0
8179,muyi_dima,"الرومانسية في ظل الحرب.. 
رجل فلسطيني يعزف على المزمار للأطفال بين الأنقاض
الله يرحم أهل #غزة الذين يواجهون الدماء والجراح والآلام، بل لا يزال يصدقون الأمل  #فلسطين",Nov 13,8,1,1,ar,0
8180,muyi_dima,"تم تسليم مساعدات إنسانية طارئة التي قدمتها #الصين  إلى المدنيين في #غزة
تدعم الصين أبناء شعب غزة بإجراءاتها العملية!",Nov 12,11,5,1,ar,0
8181,oujianhong,Estamos seguros de que el futuro TLC entre China y  El Salvador va a beneficiar a los dos países y pueblos,"Nov 9, 2022",1.1K,180,57,es,1
8182,oujianhong,"Agradecemos a la Embajadora de 
@EmbajadaChinaSV
, 
@oujianhong
, por apoyar el desarrollo nacional a través del fortalecimiento de relaciones político-diplomáticas, de cooperación y económicas entre ambos países. ","Dec 7, 2022",185,25,7,es,1
8183,oujianhong,"【1/14】El día 1 de diciembre, la Canciller Hill, 
@CancillerAleHT
 otorgó la Orden Nacional José Matias Delgado en el Grado de Gran Cruz Placa de Plata a la Embajadora 
@oujianhong
.","Dec 2, 2022",167,30,7,es,1
8184,oujianhong,"【4/14】“Solo quienes los llevan saben si los zapatos encajan o no, así como son los ciudadanos, los que mejor pueden opinar sobre los beneficios de las relaciones bilaterales.”","Dec 2, 2022",208,25,7,es,1
8185,oujianhong,"【2/14】Con la presencia de Señor Carlos López, Presidente de la Corte Suprema de Justicia, Señor Félix Ulloa, Vicepresidente de la República de El Salvador.","Dec 2, 2022",94,13,1,es,1
8186,oujianhong,"【5/14】“Al contemplar la historia de las relaciones entre las dos naciones, se ven muchas escenas de solidaridad y la fraternidad que conmueven y emocionan. Desde el brote de la pandemia, China y El Salvador se han apoyado mutuamente y han superado juntos las dificultades. ”","Dec 2, 2022",73,8,0,es,1
8187,oujianhong,"【6/14】“Ante la recesión económica mundial y la cadena de producción y suministros dañada, China ayudó a El Salvador con harina y fertilizante de necesidad urgente,”","Dec 2, 2022",115,18,2,es,1
8188,oujianhong,【7/14】“contribuyendo a los esfuerzos del gobierno salvadoreño para mantener la subsistencia de la población y la reanudación de la producción.”,"Dec 2, 2022",63,12,1,es,1
8189,oujianhong,"【8/14】“Los proyectos de asistencia china en El Salvador son frutos significativos de la Visita de Estado del Presidente Bukele a China en 2019, llevando beneficios tangibles al pueblo de El Salvador.”","Dec 2, 2022",101,19,0,es,1
8190,oujianhong,"【9/14】“La Biblioteca Nacional, el Estadio Nacional, el Muelle de La Libertad y la planta potabilizadora de agua de Ilopango, son proyectos diseñados según las necesidades del pueblo salvadoreño. ”","Dec 2, 2022",514,65,23,es,1
8191,oujianhong,"【10/14】“ Tal asistencia incondicional es tan meritoria para nuestra generación, como beneficiosa para las venideras, representando el epítome del trato en pie de igualdad y la cooperación mutuamente beneficiosa entre China y El Salvador. ”","Dec 2, 2022",71,12,0,es,1
8192,oujianhong,"【11/14】“El mes pasado, tuve el honor de anunciar junto con el Presidente Bukele, la buena noticia de que China y El Salvador iniciarán pronto las negociaciones del Tratado de Libre Comercio. ”","Dec 2, 2022",298,33,8,es,1
8193,oujianhong,【12/14】“Se trata de otro gran paso adelante en los lazos de cooperación bilaterales y promoverá los intercambios económicos y comerciales entre los dos países. ”,"Dec 2, 2022",81,14,0,es,1
8194,oujianhong,"【13/14】“Todo lo que ha pasado es el preámbulo del futuro. Estoy convencida de que bajo el liderazgo de los dos mandatarios y el impulso de los dos gobiernos y distintos sectores de ambos países,”","Dec 2, 2022",102,19,1,es,1
8195,oujianhong,【14/14】“el barco de las relaciones bilaterales seguirá surcando las olas en la órbita correcta y navegando hacia un futuro brillante y prometedor.”,"Dec 2, 2022",120,18,5,es,1
8196,oujianhong,"“sino también, representa el reconocimiento a la labor de la Embajada de China y a la mía propia durante estos 4 años por parte de Su Excelencia el Presidente de la República de El Salvador, Nayib Bukele y también de su Gobierno.”","Dec 2, 2022",157,13,10,es,1
8197,oujianhong,【3/14】“Esta condecoración no solo es un magnífico testimonio de los esfuerzos conjuntos de ambas partes para promover las relaciones sino-salvadoreñas a una nueva altura;”,"Dec 2, 2022",314,32,15,es,1
8198,oujianhong,"En la ceremonia de condecoración participa el Vicepresidente de la República, 
@fulloa51
, junto a la Ministra de Relaciones Exteriores, 
@CancillerAleHT
, quienes otorgarán un reconocimiento a la Embajadora de la República de China, 
@oujianhong
.","Dec 1, 2022",154,15,2,es,1
8199,oujianhong,"En nombre del Gobierno del Presidente 
@nayibbukele
, la 
@CancillerAleHT
 entregó la Orden Nacional José Matías Delgado en el grado de Gran Cruz Placa de Plata a la embajadora de la República Popular China, 
@oujianhong
, en reconocimiento por su labor en El Salvador.","Dec 1, 2022",100,14,3,es,1
8200,oujianhong,#DePaís | Este reconocimiento es la más alta condecoración que la República de El Salvador otorga a un ciudadano. : Sofía Mazariego/DES #DiarioElSalvador,"Dec 1, 2022",85,18,4,es,1
8201,oujianhong,"#DePaís | El vicepresidente 
@fulloa51
 saluda a la embajadora de 
@EmbajadaChinaSV
, 
@oujianhong
, previo a la entrega de la condecoración a la diplomática. : Sofía Mazariego/DES #DiarioElSalvador","Dec 1, 2022",73,9,1,es,1
8202,oujianhong,"#Nacionales | Este día el Gobierno de El Salvador condecoró con la Orden Nacional José Matías Delgado en el grado ""Gran Cruz Placa de Plata""a la embajadora de la República Popular China, 
@oujianhong
.","Dec 1, 2022",70,8,5,es,1
8203,oujianhong,"En el suceso, resaltó que ambos Gobiernos iniciarán negociaciones para un Tratado de Libre Comercio con beneficio bilateral. También enfatizó: “Me retiro de El Salvador pero deseo que la amistad entre ambos países dure por siempre”.","Dec 1, 2022",9,2,0,es,1
8204,oujianhong,"| La Embajadora de la República Popular China exteriorizó su agradecimiento al ser condecorada con dicho título y expresó que el acto, es un manifiesto de colaboración conjunta y un reconocimiento de una amistad bilateral. 
@oujianhong","Dec 1, 2022",39,9,1,es,1
8205,oujianhong,"""Desde la pandemia, China y El Salvador se han apoyado mutuamente, durante este tiempo con mucha frecuencia íbamos al aeropuerto para recibir las vacunas, estos aviones traían esperanza"", embajadora 
@oujianhong
.","Dec 1, 2022",47,3,1,es,1
8206,oujianhong,"""El 22 de agosto del 2018 China y El Salvador establecieron relaciones diplomáticas, desde ese día hemos hecho un nuevo amigo del otro lado del Pacífico y los pueblos de ambos países se regocijan por ello"", embajadora 
@oujianhong
.","Dec 1, 2022",50,3,3,es,1
8207,oujianhong,"""Han pasado cuatro años desde que fui designada como embajadora de la República Popular China en El Salvador, me siento profundamente agradecida por la Condecoración José Matías Delgado en grado Gran Cruz Placa de Plata"", Embajadora de la República Popular China, 
@oujianhong
.","Dec 1, 2022",331,48,10,es,1
8208,oujianhong,"""Su trabajo está abriendo oportunidades para nuestra sociedad que sabremos cuidar y cosechar, la mano de China estuvo presente en tiempos de pandemia con un aporte significativo que nos permitió materializar la construcción del 
@HospitalSV
"", 
@CancillerAleHT
.","Dec 1, 2022",29,2,0,es,1
8209,PandaoramaLink,"He said his birthday wish is “happiness, blessing, and peace throughout the world.” 

The #FlyingTigers is the American Volunteer Group formed in 1941 to help the Chinese Air Forces. To this day, the Flying Tigers are a symbol of friendship between #China and the U.S.",Nov 8,0,0,0,en,0
8210,PandaoramaLink,Watch how strangers in China working together to save the driver in 60 seconds after a rollover crash. #insideChina,Sep 18,0,0,0,en,0
8211,PandaoramaLink,"The ongoing downpour has broken four rainfall records in #Shenzhen since 1952 and has become the heaviest torrential rain in #HongKong for more than 140 years. In HongKong, some low-lying shopping centers are almost completely submerged in muddy #floodwaters. #typhoon #China",Sep 8,0,0,0,en,0
8212,PandaoramaLink,"On Shizilin Bridge, the spotlight is on a group of #Tianjin amateur divers, most of whom are in or past their 60s. They have created a new place of interest by making a funny speech to the audience before the plunge, embodying Tianjin’s signature crosstalk comedy, “#Xiangsheng.”",Sep 6,0,0,0,en,0
8213,PandaoramaLink,"Do you like the Ninja Turtles? This artist brings the group to life using spray paint. #ninjaturtles #paint #art #mural #pandaoramatrends
Credit: Caven on Douyin","Apr 3, 2022",0,0,0,en,0
8214,PandaoramaLink,"Learn how to make a simple egg tart. #egg #tart #dessert #pandaoramatrends
Credit: 毛毛姐助理 明月on Douyin","Apr 1, 2022",1,2,0,la,0
8215,PandaoramaLink,"Using bamboo to make lunch by the river. #bamboo #lunch #pandaoramatrends
Credit: michaeladamswarren6 on TikTok","Mar 31, 2022",3,1,0,en,0
8216,PandaoramaLink,"Watch this glass blower make a cup. #glass #glassblower #art #pandaoramatrends
Credit:孟佬大 on Douyin","Mar 30, 2022",0,0,0,la,0
8217,PandaoramaLink,"Do you recognize this boy group and one of their popular songs? #BTS #zither #music #china #pandaoramatrends
Credit: 卷糖小土鸡 on Douyin","Mar 29, 2022",0,0,0,en,0
8218,PandaoramaLink,"Watch men model traditional Chinese clothing. #fashion #hanfu #tradition #model #pandaoramatrends
Credit: 十五国风盛典 on Douyin","Mar 28, 2022",3,1,0,zh,0
8219,PandaoramaLink,"This is what Siri sounds like after a few drinks, in Mandarin. #Mandarin #Chinese #siri #pandaoramatrends
Credit: 退堂鼓表演艺术家 on Douyin","Mar 24, 2022",1,0,0,la,0
8220,PandaoramaLink,"Follow the rhythm! See how high I can jump! Watch this Chinese national Badminton athlete catch some air. #Badminton #sports #pandaoramatrends
Credit: Mr.剑飞 on Douyin","Mar 23, 2022",1,0,0,en,0
8221,PandaoramaLink,"Could you paint your face this fast? #paint #art #facepaint #China #pandaoramatrends
Credit: 脸谱哥刘枫 on Douyin","Mar 22, 2022",3,0,0,la,0
8222,PandaoramaLink,"Watch this painter honor the year of the tiger using a snuff bottle. #art #paint #China #tiger #NewYear #pandaoramatrends
Credit: 翰德·内画艺术(鼻烟壶）on Douyin","Mar 21, 2022",6,2,0,la,0
8223,PandaoramaLink,"See how musician the Kiffness remixed #PekingOpera into a viral song in English. 

Source: The Kiffness on YouTube 
#Pandaoramatrends #music #musician #TheKiffness #creative #culture #China #sing #English #Chinese","Mar 21, 2022",0,1,0,en,0
8224,PandaoramaLink,"Chinese artist Zhang Shixian created a #3Dpainting on a rural street. See how people react to it. 

Source: zax8802616 on TikTok 
#Pandaoramatrends #China #TikTok #art #drawing #talent #artist","Mar 18, 2022",0,0,0,en,0
